b064bb16b9881a7 139194434f63fd13
7cdc860345e3bd9 181dbb922f7c2ea4
1e84c03a5debfdc0 1dc6d1018761c0d2
1e76ed9d369a0f70 1bffcaad1fa1473d
b1557c526372754 1b0b650a914dcc68
78d9a77bfb3d7db 11b8d1965600e2e7
12f763557754738b 1a828cf11c19b4f4
35b5f70ad0b629c 927db548ecd9516
55348b50ca7a35c 58236194bda13e5
92b225525a373e0 18a628475d0f192d
17d93a94ab2ab815 7784639658e65c1
1f979882ac28482a 144055199eb80d27
5307a64831c80ae 172ec4c26a0ae4bc
1d769b97bfeff16b 11f9a88fdaf6f97d
87c50837acfee53 141a2b47c509417c
1322e3c30524d4cc 876663bf5984b25
b64e30fcf28e874 1a7ae628c5c72d57
eaee8c0378abd75 179f78481b4029a
48c1bb145d61290 f4b033167b4b724
4096d914ad56b87 7db331d8b5dfd2
148bffeacbca44d2 74666157e8ecd62
708927158422878 1f1f195ab4d28527
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
8fb3c44800ca30c 143b6cf23abaa206
c3e627667955436 1635dff07457d858
8daeb7f900c2e1e b06e76e8e0bdae6
1fa889193c77ee00 bab154f12432680
414af5b9285bcd9 26bec5afb3aa544
1edd9e47e9dbe775 50fede2a4766b63
3b1fbb32eb3c02b 17c354f9677cb081
1be54c37f8d39bf7 fd1b9a59544299
1ba589e8b317366e 1b953182285a45e3
e60f702aae1cedb 9736edea547d1d
135799cca20c31e0 5bca2a8bc4af5a2
c0c94d6633a9fb9 1d5c442d14c7ba8c
116bb128eeb3e510 ac9a0cc267d9190
16d11eff296c6d69 15944e6be5cea3bd
100136f07effaf02 1a8ae834edf8027a
113765ee2a284bd7 6876f6eabb33f07
19e1b9de6f9e6867 10a98be91f3e1c44
1067e264920d3444 195e904fec4cfb1b
19d55cca33604c18 17018870a3980eed
1a3ed86a661d6cb3 bfe60a7c059fcf9
1081f38c94207d96 1d6506d66709308c
50a9e46c1d3ee7 2f8cff67f225a3c
59047a866e74c97 1db6d7a1e1f9bc89
1bd5fe5bacd8ec82 169a5a1c8f9bfa8d
19b4d5917efcbd1d 3b904eba8469bc2
d7f2ca476a8b9d5 2f5fe01157b4ffb
dab0d2fe1ac3ad 16e92dc9093ec3b5
53313458406bfaf a5c350faa0e8884
115972fbb1d91b3d 12e362415db94215
154f06e48691855f b099d911236f2ea
24b34ef2c5849e0 1956566f733ada04
8f78904426b8501 196f16c3b3dc2dce
f53a5add46149a1 2b29372b51831e1
1a71e7e066505bab 67ddcaba7f65f69
eaba386abb5828f 57c556db600a8f
1c82cc2db8b13bea da55449b65e63d1
4480bb97960c691 115f597bb813c578
b8ba9d1d4ab6f25 93cac8d4279ec01
e23a4d2776a221d bd7a79be52cd1fc
fc901a609e37b3d 131204850fcadfc3
16e03c9e6d8d82b6 1371be4f2192ca6d
1909389cd1f8609 1007089647b6d377
d7de075f40302a3 fe5158a265e1ed5
c01965d941113d4 5ef476d1b41ee96
126abc2633db3ee5 1d2f3bcfb89935a3
30486bf7fb9cdbe efb4921719ece01
6c67f2bba18455d 14c286257a2ee573
6338df180ed7a0 839c86dd1463919
158c6f76ae5386df 165890844193e3ec
4f02115af19f89a 8fe4b72120774c5
d2339b29bcb19a4 5f9bdf23fc7ee04
126dc507edc7b086 1eaa417f82e91513
5b6ce579bb2c6e 1c4c82a89de4d5fd
50fd61e370faf69 ab8290875e802ba
105402582fa8b4bc 1cff39231abd7b08
1599afe2851906cc 27558a860c68888
17ae4900639bd3a8 4e7e753ff177911
3f32e150ecf336d e23be3544022a5e
b2c1485d89f0213 173c7bf4ef1b0950
1fc3b877f4e67e7d 1d615c61b8fb4b7d
4bea0aae35f7662 f8da89c9341bee0
e34c4a5e222f25 283e6cb781d48ed
1494f4357d3d8062 1e7ddf5ab8d422b8
162c28f002454df7 1a5bcee942f3cef1
5a6c524f588f4f4 ea735ecff410cab
1020f94da1e146d6 3ffd91cb3f8aa80
16a9d1ecff2fb2af 14e05400a3553c7b
199cbbe6072f64e8 1d9529406b3b98a9
1e098d5870f00ce7 8d681e40193c1af
1444489b6c1a5f6b 13a3970f011b32a3
11e69d91fdc76335 71c1694a9873f8
1bd8738ea50e9152 4cd70690c5f0c90
1d2b96e44412748d 3d88c7a5f21423
3c20d013bc35ba8 165259316f8cf4f7
ae61c6e7c3e6d32 1b78412d3ada7f42
175665d568e31f94 1f3ce9581b1c71dc
9f63580dfd3a1f4 424387c887015b4
175a7fa5de4d74a4 8ac0df53ba98d80
15af6d34e695e59a 73038ab77bca82d
139c341a77ee0185 175f019ea0453969
10fbde5de9610721 1520ad72464e72db
c63900650996f54 f1d2d3e750c7619
5a0086cfadaca35 1f26dcbdef63a3df
1abad4e9591524b4 e143dd4b6e7bde4
1ff83e17d762de33 f88e792ccb3f6bf
73ee188f38b59d8 3f69b60fb60c26d
c6732cbd29d2900 102ac9a84f4d2d67
faebaa71a8a5fc1 19cc378d3e022cb9
1529fd9511299e70 767d24d3adff30f
1262b4c4f08713c6 f0abaeaee786226
d4bcd273f56b85f 5d45dd7d0701ee8
fdb7c3d5d6c2e2f fe8f390e9373eee
116c41ad2914e9e3 15f48a0b74774fc7
7ad8aab08e6d100 1f2759f1e9ecf99b
63b8b5174cfe518 2e064e3e9dd75cc
236f112331e98f9 1e4b41c4385b38dd
1b917f03bd888d1a abce92b38df62c3
bddd8ddc1f66f42 1ef4505af575e64c
1120af8417704192 cf164749fc9e177
b52410e9558e24a 43d0d0c048f4b02
1b16f062f3bab35 8cde5819f26e54e
a56c35b7b5c54b aceb77dbeddddcc
17dcf344c951904f 40bba8d21b66123
ebfd6801eeeff48 580cd0d31117677
6d979f9ae343c66 1458d0d3a7067464
12523e258bb3e967 e7c401632080e7b
1d39f134f4658b0c d1317d8a92b0c85
18fcd4d2915e0b39 611e22600e6be40
d4873abeb843ae8 189ff8f023281d47
58591077a7ff39 79dc11af9cc9f68
1463761268e7f115 11567c69bd2f7d72
1426b3ddf8237350 af42872fe7a55de
1e0052ae13863eef 1e9662cc1ad06c24
32d3713bbd3a6ad a3e75370b8bd09
5406b2b79006c44 1e8c4e7dfe6bb0fb
5eb5dfafa483ae5 11d7dce63102d46
5d37bb7f760d7e7 13262cc25d840fae
1cd5b7a6b99bd37f 18b215e68f7db954
19b1e8485fe82d05 17420648aa0ea0aa
10c0de6f114c58d1 a677cec6abf52cc
1505cff266083c59 107eda31ffd06562
1c2426748789f933 5fef368d49f5f38
b01599f2887ad9e 17530c3a10a0049c
ee5dd1d3485946e 1d1b1d95d6fa72c0
82a09fea32bacdd 1ef4e896a17b4916
b315655dd61e80a e36e9a6ad520509
c2276005b4bb937 15d5493878f8fc7a
993cbca37b98c83 1ca98144b2a46bc8
59e193531d52871 4293f06e3641ef5
ee787c4fcc001 1a6f1e33dcb72180
1128b85e4d4f3e0d d82e71e86c2c165
1ebf0770c22d7a7a 108ac68abf0b0e4a
5a78c65dd3348b1 1c38d25e150dc18e
1f942f85fe48d5c9 7cf10e232d97bc7
1d45cf3fb6ba7a8a 1db4ff02032d8fc5
f3b45c486589c4e 1beaef6c99903c70
6112f68a9c51097 1b73867e41c29a4e
98e4642883b9c1f 19419da679987924
6781afd7f22a91c 5c0a8d184d4ab96
4f8b797b1a5e466 1fe5909804f27aa2
104172677d27360b 15e73ea02743eb5d
1474c16c3cf25739 1d9afc2264c1fa40
1b267070a8c0d47d 13aa4a627011130b
87fbe7c23f6ccbd d1af9532f397213
e80fc529b5b2d34 16efc9c10b4b6180
1f6bb4b52c5aaa2c 13f9795f6581542a
2b76a355a3a3dac 102793e0f1a3b2f7
1e0ba938822d306b 7b2eba444c03f7f
10fca144a27c5828 26a918b11b07577
18d02199f1e22f71 1e038497dba1e4ad
4c16ffbf6b75287 1668b436bc24c979
104412e972be5bbb 1138399d650e4c4d
183b6b84fc7c2602 1499a8085f8fc425
1c6a26a41d044bd1 1782d82a4200375f
e69d41746379be2 18e533e81f023006
1e7be643f53d4c36 ea7f9e19dd99974
1151e96e707b40a 16662638a3486dd9
115bed804457a7ca 3ca03501f5fc049
17d0117c3123f43d 3ee8a7a415902d8
b61544cb8b7fadd 1ce4eb2032f9460c
10e1c2f791f7ba3d 92f5040950fcc
54dd249a8ba62d4 5ef3667ba5ee612
969c1bfa8ccc174 4c655376ad5bd15
e32329f34ab2e44 1ef91d49e3aa0a61
c774681be37d8b2 128b1336807db293
8fa6d623c2a1349 15e4eb35fd757f17
13ffba29a14039b2 1a3edee33f9fbc42
220d4e0cd0a101d e19ea9262579741
12cb42268c359260 ae095b10187cde0
b21604f50773c21 72430835dbba307
2323e01e6386788 5939f387f7f28f7
1912f9d43480c890 1c9508090a1acd8c
11f8146ffa80700 ff26e459cee5107
1227e5d678d21713 39a5c687952b649
178d7bce58b6f39c 1471bd90d241434f
1159727fdfebac69 1ab3fd4424361e10
a898a5246449c85 57b005148cf278d
15e70f34e8f78181 18b87a7afe372215
1dedef39f3ed8225 a0afe44e3cda663
f1570e2a55e771b bfd9ee6fa1066ff
12580191b974739f 147547963e74e305
1bb55b70d16fb172 1db0d735f09ad6ac
d4e535fba5a409b 15ca385772d9d937
12037f10f5bbef06 da32df35729a4e6
17dde11f8e360fa4 10f90f06e1505fb5
10e6d14f23d0dc6 fc2a27a7c96bb98
28c645d942f2bd2 af54173d1a9d040
1d774841f3b470ca 12835a38fd77eea5
3f6fe96899ef3ae a074931f953cd1d
d99032aaea5a821 5f2cbef177eaee3
bb6c87dc2b43a87 f9dfb5fc2eb208
3cb4ee08e99d261 de7c6ab339968e5
ad3135298caa94c e8f10ce108d91cf
6425334e061470a 160d0c8b2c5d1f21
d70ea867d7f68a6 642e0fddc18e167
12b6dad8299981bb 13a5d5bcde35bb8e
11c97f9c361f43b8 1be6c1fca34e8449
17f72c315d6aef33 14cfde159e3d14ce
17435fa815387329 c0457faa62b11f7
a72907bed82f55 c0db9fd015d184d
30ca2dc537ec1f8 3e52aca56e0df4a
1857e202d4cd1408 bf2a6632efc5347
1cc1ab8ddc97699d b52f60ac4a279eb
1440fe12f47cb663 c0d62f311272059
c6edcbd4b22a27f 1414b90bac08f563
1102100aa33d685f 462d8099176ab12
5c5e6dc0b66da7b adf8698f509aa47
194971ff142c8a89 1f68a5d7e4f802ad
1c7874a07f8e7b7 199bdffe9eb97bf
1bd1f0c3a8bcbb1 4f9abdae8bce36c
a6e0c557dbf47b4 170f114ceed62924
da3cec187b29f65 13c0b0531f85ed2c
3559282b5d0c203 fde670319094447
2c6b73f9d5222a4 176c8d57018b406c
c9e6600fd0ef0aa 1678dd4d5a68f9e4
4c1c98fabe80b5c 17d66a373c6d19fb
16428382e528fcc2 1723885058d9c5f7
ca4e5066eac8fe2 f16984cc8869a62
3cce6be5cf3a080 18a85c788c15a8f7
82965677b20d119 7ed8ddf4f8fe70f
abc710c6c718a08 149048aa46bffb6
114bf0893c4ca5ca f9a4713ffb39d3c
152155dd7edeaedf 1249fb51465ec23e
17d65f081e133d07 c64c4204bec30bc
805fe245b7f942a 1e64b7e482a733aa
1d5a3f4f0b2c523a 1fdb71be9b70bbe6
12884f1687f5c201 ffb3cea07f5c2ea
ae5bffc87aca581 1ea28069613f8cfb
9394940a7a31f51 33dc993a8d95a79
1a2150e3e4e82027 1445f5b6b92c2541
25fa0756b63b34c 9916f08cea5075f
1917c04593ef9eb7 4e7bcd3f13ce871
350277ac1f304b0 d6048a127127ccb
12840a9d7422853f 17e1960130e1f675
1e4e005fcee31683 89364400edf2bb
116a79cf3ea64284 8a02df53ba2715d
1d256773ffb8af0c 1fc0c427e0b30f87
16a01f2b10f90af8 1834f42cb67e8f7e
15b0fffd907a9345 1e61822488f121ff
18bcc1cf80e47b9e 888f1923d33c3c8
a1a5e5ecbfc8d4 1f9ed6607da77fea
80ef6969e394c6e 1a527a988eb9630b
abb8f065d76f935 77a2ee29559b203
11e0b875521bee65 a53bcd1ba61c737
179fc3c6e1104c2a 17251a1cb6fdc7fd
1e585170f5b7c5c8 177fb5cc59d2bb98
1f2221b8a401fa01 104b4cb3141d8a7f
75d7d3f130165a0 98ddcf6c15dc8d6
1d44db5dbb81eebd eebfa067397feff
1f68ce9b0a3ce93e 1656ce50c6b3b8ee
e761fa32814dd4c 63e2814c7f704bf
79235e914c279ed 1e62cb78d814f1ea
15d3099613eca17 16f9acaa2d8c0ff2
11880fb01e046109 e644dcdd14d80e0
10cf94fe4bf7ba5a d2ba075008d086c
1ed296e368c055f4 169fcc1bfd3dab4d
513af33c69d2dcd 1456ba211603da5d
765253a3de0b85a b81e500422748d1
1df9b069b751d54 609b35de7a0c30a
12571b283070b6f3 75aeac69cbdec7f
1a94a2d0505c6445 c282955db79cee3
4b66c2705a6fa75 14fb380ade7cf3b6
1b6d152219f13b5a 10f44caf1759c9c1
d1b006c4fe8f196 94f601cf2a7bbdf
e1fa498171d73a2 da4581825dd23bc
148565de3fda56fe 4f0a44d6bdffba6
165b1bbbda0d0dc 4c8bbcff8732a2e
1c01ab57b6c38c3e 9884122bd25f2b9
129c78de16d43abe a432fd0635a72ac
147600ed68cf452 1939c56c07752719
fc7302e2d80462a 9c45975228440e
d149540d421ebaa 602bd8e9ffdc9c1
bd6b5c5e9b2c0d8 bcce01a6b688f61
83e02889ba13bd8 139126d181988d70
83627e2198dc32b 1a8507649fce6cbe
1abffa679efa9d4f 17df3c9d89baf89e
1123d2b857d35991 16e9a17e2fa6bbc2
186a179881c7f1cd 19f1620bc704f1c3
7de7f0511879e76 1bd0851aaab2952d
17c379cec6ae27a1 15bba68ec4294c8e
1665fb1c6f63f383 1dadd2d0c01a8189
8edb5fdfcf812af 688ff4f743eb4a
1762cfd48cf8c28 1d886356bb54b93d
26c39b53f19d90 129cf33c00c1a1ab
1c8ca1166c6be1ff 7b7de625d3dd463
13a2851af176c83 77ce5d60d6f451c
9d6fe472b6fdb4 1f57aed626d707a9
1d7dba01e6e980f 97b736161010e7
3def8dd7192024b 1705d681d81b67c5
13153742f9e1ae41 139701ec2d9368a2
b69291a8b8be0e6 18e6996985f28f8
1a00440d8b7f5bcb e5c8a17f191055c
1e69d1abb088fcb7 139a3ffe8a364788
1966f03bbec00b73 168b2a1640004601
74c77a100454259 18949ac285ec67c8
12578bdb8c5254cf 15431b6f36b2ed9c
174f88cc17a1d3b5 1a65a24dfd9607b1
199eae091a865586 3b4a92d6018a893
192ed7e8407975c7 c2957b0e0fa62e0
33426b2e1e23330 1cf65e03b94c67bb
167775deb2cf67cc 1a982416e96290ee
98a2f75ef1a19f2 10f66a53eca05cd0
11fef51d21b75c42 1d39b0101820f384
d14d2bd7d3e1c5d 1fc5ff33e01abb1e
ef1ace93bcffd66 107bcce2f1509a
dc407fb0d6ed8b2 13f49f5c48986789
115b17047bf38f01 16b3ca5a0449c596
1f2ece28ec853684 53df33f44950857
43874907bbd5051 93e21cfccc16eb0
1c02e17c769e165a 1109d3a6d3d46982
1465b214a62d5c0d 1b63c405199a8952
47cbfda0f331412 9f13f1e888a9a6c
10d9ff0f4a802bcb 1e5e296850501fe9
b9cf9ffb5ebb38 b6219768ba5eaca
1a5c8c1128e3871a 1380ae38e1ba8857
1f71da61b0fd96b4 8ab9af39c1277d7
62656926d71ef1e 18f467b918ed61c4
1b51a09222bbc14e 119df58537b03e28
df37f7b64704256 1db9f079f72a7745
1195488e49adce6b 164e53d4255054b7
eb8946aa23a94a0 11689c196794df95
1b3dbc341122118b 5f3b25f5b01a2b3
9fc6a939a3241aa 40462e6ad3e183f
65458e0b2fb1d46 85eb3838cb1f24f
d84cd7cac40fffa d7b0893cc8abc2b
d4e8883f1a8e1cc 1467388d727de82e
9af922adb0cd13 1b6b72cdfcd99422
b05900368baade7 e7cfa012a590ebd
2a8aaa6bd9f405 aa3e143d6b7d06e
1bff079d3b38d8d3 10b2b24a0bb58c40
5bc7b22f9f3e159 1381a791f97f3044
d0d310f1c66cce9 187d613d78f88368
4854b447b711dc4 1d07cc01b82ddfe3
18f4bfe51abf2989 13c2a4416cf93f66
dae261fb3edf8f3 1e4647d938d9d8f9
12abc00b293ef0ec 94dae312a7f66eb
7e580bd2f157c98 1a9557bd6093ea82
8756220cfcb830 39e2adf02ed5790
5c7f683ab4f6051 11682059fbe55cff
6d39a19d08ba9b1 1317e602872fc919
148fa40688927987 1373139ec0e95f30
17397fed9a6fcc22 1ceae20f5fe49fb9
373fa30a312327a d26383cb46e489
13be55d4e8b26101 10d44e2b89d249df
13440f01126556eb 18032041627878c5
21b69403235f1b7 3c4be9c01820020
5c378e521a5f5d7 144396f765773ef4
1878ba0190aa5189 dd07e65ebf79a54
7b3358172b16436 17bbdc13a3328070
18bcd17784f8e5cf 149a606e2a30e80d
2eecc859d3dabe9 f84c00bc8538ae
15ea9582934770f3 1bcc3c7c86d05e36
985be1cd610f5ea c6f98a9de3ec243
1a7a8f304931eeef ffb6029918ec953
1eacfd00892fbd0a 18a5e2377be3e6bb
6584d550d31abf5 1b0659c8eaad46d4
8464535729df4da 19d2c795205f4d88
22a0ee8764b5a90 14278b02517aec52
197b0c06624d19c7 da021cce92c3841
d36de6d350a1495 1295cd54ac349e17
1bc81fd0c4805a5e 80271daf1a031bc
1b3e16010584ea9f 1f4a346e3e7bcb0b
7e410a4f7531614 a8cb9bf5d5b596e
90edaffb8346b76 1f07e39ddb17abf2
5ba299436f8d2b8 11977a28df3bd8ce
1a58bd8f4fc7194e 1d3e2323768bb401
adb99689402e032 11cde3cdf040f7e0
1666a4138f9d92d9 156e2781cfe6ec6b
793f24b3a1bc23b 1e074b37669e622c
11769f2803cbe8fe 41bf88e29d650b2
e250602abcb1ab9 182d7cff351665f5
9b2f7c48436cacf 1dff472d702e45fb
6bad5b1f0a8409f 1164f45670d78504
18e655dbcd2439d7 1753d814c1b9342c
3f25b87ae61395d 59cb1e1c21325b5
c0d0036c0714b97 1a5f079b872c21cc
1c4776daffb68f25 53232441b3c788c
41d366b7519b496 1fe57b548197bee1
83fe8a38df97e16 2f4ed15061ecf38
1c4170a7e3c0450f 1746473fb8288abd
65b1991d621a7b2 c943597d58cb286
2745a6ebfe4f6d5 1d15b18d402315b4
4ec519cf20d7823 96c18b1938cef0
25b935e3a17fd53 1b9246bd732275cc
2da5d7f6e5f0db9 60dcb91f6fad5f0
18a4634e1bdb0491 1772a20f3d86c36b
14a13b3b5ffb14c7 1e3cfff3832c1b8
79b6a9eae1f7abd d3850ec75ec428f
183d1ef36916263e c087cc0e85d7cf
a736d5f037db5ab 1b754a2d033b2143
1499ffa9e261e405 8bef162eb470046
17ba3cdf9c15c915 1719483428de0954
1e71a23f6f8cdb96 1303531222bff452
2534ead4d9615f9 1b9dcb8432598e7c
189b47946c2825c5 3798dd91894a99a
1924d9afa1ef01bf 71f0e56c248f8c7
291f187c1ca6663 1cec2deaccd76503
120224ffd85160f8 ff2accdd1640dae
baf09ac888ae1b7 148223ddf8168265
1f7c35bde57dea74 13066a9c1e11fbe9
1217b99eaeaa877f 16a1e52bc2d2f23c
11d5cd4f58e7f5fd 11bf219053addef4
f237561ce8e8988 15f69d6893ec0fd4
1a8b19714314b99d 61c7e91dcea465a
11a4e51063c40c98 1cafdfced9a7ecb8
8d678d7f2b95701 1064fd6d9843adf7
bab2eddcde8e497 18062a52867f9c12
18380867c2ff5f55 2c89d3a70c395bd
1d05eeeaf27b5566 1c6d6653818c0867
15039d726ba07d77 77da856f25ec4ab
b357eba9f1a5c52 e2ce7e15b897a2a
1f9b9de5f4f837a0 8adf0fa84fe8b78
1642132f610b10be 1677e6ef40f04f87
94b2fff3320f298 15b7c373a7a1cbec
1a2fad6b51b5227f 4a2a09c9acd8fa0
1b0893f90f4a5827 1a98b25749ab905d
11ff3a2627f19c47 16b6595c0f5fd4a0
1c1677d450f268d8 1f3f0fe41a22d449
acf629be370abe9 650d7fb46d42384
118c95b8ad70ad4d 649deed7466c9ea
745bf5f3756779 764fcd12ec4b9aa
1075093cff0e0c90 17c32d750444885f
14d8d16033c277e8 13144a8d40b02d91
d221c129cfd1939 114d4271604a90ed
35eeb457d04f093 320df451fd044af
b33d6f93114ac39 10053e897f70248e
719396a6e307f73 1e845bc94bcfcceb
22f34a01e603502 1bd5dbb524c59fc6
1d46075f77ca4630 1a5b982f5bdc8068
1fa76216dec8f73b 7e4497e2cd94c88
b876b67e83e5094 32ee6eed121f3d9
89785ebb78665f4 182be3f09a7d0a4
16adeef5ce5b5670 e8050243bb17f1c
155f2fe5b3462725 81bb37e8ae11efa
123ae19f1a53ffe6 fc85a321e70f1ab
6c10c94d1d904b8 1aec756d3750b7e0
53d4e3552275b97 125af4b9b0d41440
16405ba0c2dc436a e63704d46ea5f62
2cfc7ade2b8a5a2 1cd52f9907fb4e4d
c8d9eb7256029d7 68a3c48972d1d25
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
f783a755d2cd8af 15e38ff7831796de
1160cb8b5ad20675 1d7caf1e30572f18
1bf01d0fc6992661 1ff1b1282ae0e5d4
6c5f2c88192849f 1467b03329b2830a
103a9e278175e6f2 125e620a069ec24e
177040e56a454756 a21136155c32e1f
3c4583fcf020b6e 53da12ed87d8f52
422de3e2344322f 455b158fb8daeb4
b1f562714677185 ee2a130adbf7488
172d2f525cad2e01 a41c92bb66ad73a
e1c9f8cfa727060 14a321a8955b4c23
114ad76ecef602b9 5005751781ce33b
123fe6a9783c460b 9bdb7f32ffd1d5e
1cb6239423cf4ac 1006e403bd8902f1
1ebfe10295b86495 e7ba79e9dfe3f3a
1f00f2fc75c62c9f 260de218cdec108
5e18829007d84d2 b474492bd7bdb
6bc5e96fe7f6ac4 1d08f03977f3819
65bb679be95f94f 18b87a6c2dbde467
14fa2df9c237175a 17216b895c184311
a0805fbf3a80c2d 72c75bb7851822b
94996bfa1eae344 e173a315ae73108
16e1be837043ceb8 10376a43ff66fe5a
1b31e768c72431d 1d054067c2fdc2c6
1b4569ad8b39e557 13ff7fc6ace1179f
6bfdfaf4ea02244 26a041ae6eb986f
1fadee31f69f21cf 11f302c4b2aea8c5
184f7bde7b732a06 c5833b6c02765f3
126feaed9f592f89 1a07af54cded2e6
ccf1c63780996fc 47801ef6d32ed4
66e033afb4a8ce1 aae2154cae33acb
1f57e6b8bbd98d1e bf3b4be5d76684a
5ae1e97287cb535 195d55e0d135cfce
1298d725672c82a7 d36cb1f691d3948
1aed271c99e72e6e 1205b1fcdfa80c9f
8b3147a3454c4ab ef680342d27cbfd
53435fc5860289e 12206ff72c83a864
7524a26f64d290c bbaeb895d22a01d
10c06f6f9a8e08f8 18cb3351020275f9
157e259df203e009 1f32cf791ba0aec0
b090845145c276a 17f570cc639a46ae
e9708b7bf5872a8 a1953bea1ffe5a0
b65938af43543e 1842022ced5c22c9
13d6e4b58375fbb6 40ff70b128dd113
14c7c79233fa0016 dcab27908681f51
9f705083c19ee29 2055ca99ce4843
12bc83d157af5319 70495bea436b43e
87599cdd7effeb0 1dbcdc02b2db4887
148ec2a3a0c420e4 1859121ca5f92a30
1907f7fa31af5480 146c9ebaa172e230
a685171a26178b6 ba6bfdc7784f2bf
de40505cb3ab62b 1027e577d4b3042a
acd5cdca28835e2 daafb17161fb69e
11e4c866c2d800d1 1cfb340b3dcd800c
18a86d411e2df703 1d4b5fcce75d0f2b
170dbc3818245f16 14499cf33b4b193c
1d5643cf71c99fcb 172e090ad2bb1eae
2320d8d9fe51838 114b55e4bb4e589b
5f497500e412a4c 97599d2646bdde1
1d65a8a7f0d7d61a d77874c567bcdd1
127c469d03c309be 1d71741cab4c70b7
17f4f5019eb21854 67f60307147abf
16454da31995008d 1417e9021caf347b
5c6629d9a64ec99 38a555e0078c549
1ce7872690db9e84 1ae4d2acc294be97
19fe07665c6863bf 1475dac09a96959
1a9ec50452320915 915e9134455f0f1
9971cde14c0c473 1ffb6ff988ba0c13
18cbd75a66ec9695 2f3266994a33ab1
e561b9e6e3768a f486c30cf6e8c02
18f17834acc9c35e 1944de41f4671938
181e23d60b5a9bc0 15773f4024510340
120ccf23444f1a2f fb6ba82bde45841
bd59d2e348b61df 930d60ca8d2d6c6
d55b13693f8d6e4 1203fdbfa2a1e50f
90951dae65a82f8 7a1a5b8d69df3d8
16e5741b4a627e7e a71c3facbdb7de7
d2f659b59a5c9ef e8c41881f09b79d
11ad88f92e8951e3 177b73bf50a16651
1f44b0e10ba1d4ee 2959e6e526c29ca
47ca605d3cb9d6e 173c3aff7a98bc6d
1557a91b9254ff31 2aa10673fc3f94a
15b7880000cd752b 189a111e3dd978e
1e681a0c862195fa 16ce13697b88d1ec
104ec0fa8934d81d 11bfd39e5634345e
45cf4ffb6d0fef3 ba3bff2e846d811
12b0d9f11a50a62c 19f117a65611c047
b012a5271982612 198f61e030708b7b
14e380d1833a1b52 167ebc2f657a555e
7767405d93c6ff6 72d8d4798991924
e2cd33fc639e857 4af435461926529
1fec129b149502e2 1975a24f0c41b767
9e397b31df3898c 140cebc1b7b0c761
1dc0eb8090dece2c bf09369b480fb80
1ac8bee4f8f8a5b0 3b637b6551e7d71
18374cded0d9cc85 d6aa7c95dd86772
3dc2d320cdbc514 18b6a5d558463bec
1c1f01007d4a5ecf 1dd06ada731b8b7d
ea2528aaeb7aa7d 1e52af569ce28d24
bb4e2ccaa58802e bfd46e9abcf752e
17b3a6c5a6fddedb 1273f18488291bae
54f7866bef86cad ba7c6ce880140e0
1f898201e3e04fbc 112828a7dbc87049
1ce07fc5fb2fdd54 771bd14d74a474c
1972714a5a21b241 481fefa1d802ea5
b84c81893e2b1ca 1b1d42f32c63a8ce
197bf571ce6afc0 1a27edffb41c0332
58eeeb9132135a3 15aeebe1ec5a0536
152b41bf077111a5 19a2d002899eaa48
b35774ef2cee965 9b9d218e1086fe4
1fe4dc452614896d 135e99ed506fbd71
bf01678f9882d9c b74a8515b0eae3b
16b7d3968ff5aba4 d2790c260456174
146ecf3767d5d894 1ddfa79772eb21b
2aa02c74224fa1b 16109a876a1394af
191d150cc5e0ef0d 1c336270411d24dd
1d177e6e3202241e 1fee1903844ca38e
e22c0ecea68e8f9 1268e6e90f6a80fc
91f5c4dea451b00 1b158934b9c10480
128f4f8bcf16e8d3 1dd02d19102bf31a
d31c8b2f7710203 58fdd99c541fb3a
1099680d9c8fa119 1c48f47680e25572
1bb647e5a7af5c4e c6980056e51fc9b
3b3a9faa0414539 f945047972f9b0b
13c7059b79144545 f8337575c83a09d
bd5370bd83ce5d8 1f94cf200ebdcab4
17ce54c5b7435487 b3dbff388ecc792
4d9ef8af66cf2c2 bf07b1ca532496a
1b782b9c0e08d0fc 14d601d40ce872ab
a6c8ac517bcb011 1dd3262964c968e4
bfcf458168b3bb 1c04bef9bf2cfa4b
1b89778cfd0f000c f58e54a205fca68
8ec4485f5187e02 a38800297cc5a33
